loan_id,application_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,tenure_months,loan_start_date,loan_end_date,loan_status
13267,11904,2806,127,Personal,244000,11.97,120,2025-08-30,2035-07-09,Closed
13268,11906,5923,147,Home,406500,14.4,24,2026-01-17,2028-01-07,Active
13269,11910,1896,127,Business,558400,10.22,48,2024-05-16,2028-04-25,Active
13270,11912,2383,111,Personal,779700,9.13,36,2023-02-16,2026-01-31,Active
13271,11913,5843,113,Auto,378600,14.98,120,2025-07-13,2035-05-22,Default
13272,11916,1217,102,Business,1216300,14.66,240,2023-09-29,2043-06-16,Active
13273,11917,2381,125,Education,306900,7.56,120,2023-02-05,2032-12-14,Closed
13274,11918,2312,133,Auto,261700,14.34,48,2023-08-17,2027-07-27,Active
13275,11919,3420,135,Personal,439700,14.89,24,2024-07-14,2026-07-04,Closed
13276,11921,3980,124,Home,470400,10.85,120,2025-04-11,2035-02-18,Closed
13277,11922,4904,145,Education,1350000,14.59,180,2025-10-24,2040-08-06,Active
13278,11923,2568,101,Education,808500,10.8,120,2024-08-04,2034-06-13,Active
13279,11924,1983,125,Business,637000,7.49,48,2023-05-30,2027-05-09,Default
13280,11925,4693,150,Home,90700,11.64,120,2024-07-02,2034-05-11,Closed
13281,11926,3864,113,Auto,1211000,14.96,48,2025-10-23,2029-10-02,Closed
13282,11928,2132,134,Personal,78200,11.54,84,2023-03-16,2030-02-07,Active
13283,11929,4210,115,Personal,300800,8.18,84,2025-02-08,2032-01-03,Active
13284,11933,3827,106,Business,501700,10.74,240,2026-01-14,2045-10-01,Closed
13285,11934,4770,118,Business,1567800,7.9,48,2024-04-10,2028-03-20,Closed
13286,11937,1808,142,Education,292000,11.97,120,2023-02-24,2033-01-02,Closed
13287,11938,2674,128,Home,332000,12.31,120,2024-10-22,2034-08-31,Default
13288,11940,4817,122,Personal,195300,12.65,240,2024-07-31,2044-04-17,Closed
13289,11941,1624,143,Home,250900,7.45,120,2023-05-15,2033-03-23,Active
13290,11942,4438,108,Personal,624500,14.21,24,2024-01-19,2026-01-08,Closed
13291,11943,4517,124,Home,258100,14.79,84,2023-10-26,2030-09-19,Active
13292,11945,5909,112,Personal,892400,9.44,180,2025-07-01,2040-04-13,Active
13293,11946,4773,124,Home,331500,13.66,240,2025-12-13,2045-08-30,Closed
13294,11948,4274,101,Home,1185800,11.11,24,2025-12-29,2027-12-19,Active
13295,11949,3910,140,Auto,1269800,11.51,180,2025-05-05,2040-02-16,Closed
13296,11950,3095,149,Home,245700,9.06,60,2025-12-15,2030-11-19,Active
13297,11953,5838,128,Education,868600,14.61,84,2023-04-10,2030-03-04,Active
13298,11955,1622,108,Business,157400,15.15,12,2024-07-27,2025-07-22,Active
13299,11956,4844,103,Home,471100,12.56,180,2024-05-29,2039-03-12,Closed
13300,11959,4923,117,Home,764400,8.29,12,2025-01-23,2026-01-18,Closed
13301,11960,2382,109,Education,656200,11.54,12,2024-06-10,2025-06-05,Closed
13302,11963,4672,146,Auto,385600,9.57,180,2024-08-08,2039-05-22,Active
13303,11964,4879,111,Home,182100,10.83,120,2023-02-22,2032-12-31,Closed
13304,11965,5994,141,Auto,514600,12.73,60,2024-12-15,2029-11-19,Closed
13305,11966,2397,134,Home,186400,7.6,84,2025-09-20,2032-08-14,Default
13306,11967,2380,120,Auto,277100,8.73,12,2025-10-18,2026-10-13,Active
13307,11969,2314,119,Business,471200,13.37,48,2023-10-25,2027-10-04,Active
13308,11971,2405,148,Education,194400,7.32,48,2023-01-17,2026-12-27,Active
13309,11974,4208,134,Home,221600,12.12,36,2023-05-11,2026-04-25,Active
13310,11976,1767,109,Auto,476200,9.27,84,2025-06-16,2032-05-10,Active
13311,11977,1371,119,Auto,443400,14.67,60,2025-06-17,2030-05-22,Default
13312,11978,1862,138,Personal,258500,14.08,84,2023-08-26,2030-07-20,Active
13313,11979,4860,125,Personal,907200,14.81,180,2024-06-07,2039-03-21,Closed
13314,11981,1596,128,Personal,250200,7.8,48,2024-09-06,2028-08-16,Active
13315,11983,5484,133,Auto,1384700,15.46,120,2025-01-22,2034-12-01,Active
13316,11984,3431,143,Personal,381500,8.22,240,2025-07-01,2045-03-18,Active
13317,11985,2960,138,Education,2297800,14.4,36,2025-08-02,2028-07-17,Closed
13318,11986,3181,145,Business,938000,10.2,120,2024-08-20,2034-06-29,Closed
13319,11989,2343,114,Home,554600,15.12,240,2025-10-27,2045-07-14,Closed
13320,11991,3403,126,Personal,1566100,7.01,12,2023-02-16,2024-02-11,Active
13321,11992,4323,125,Auto,941900,12.86,48,2024-03-19,2028-02-27,Active
13322,11994,3660,131,Home,334500,15.46,180,2025-12-19,2040-10-01,Active
13323,11997,1325,131,Personal,380600,12.9,180,2024-10-07,2039-07-21,Active
13324,11998,2924,127,Home,341300,13.01,36,2025-02-03,2028-01-19,Active
13325,12002,1315,126,Personal,717000,12.67,60,2023-05-18,2028-04-21,Closed
13326,12003,2578,114,Home,93100,15.32,84,2023-04-17,2030-03-11,Active
13327,12005,1357,102,Auto,1289200,13.1,12,2023-03-22,2024-03-16,Closed
13328,12006,1297,106,Personal,863500,11.22,24,2024-04-17,2026-04-07,Closed
13329,12007,2869,126,Home,1353500,9.11,36,2023-11-01,2026-10-16,Active
13330,12008,1464,134,Personal,276100,13.6,120,2024-09-19,2034-07-29,Closed
13331,12009,5270,120,Home,464100,8.37,24,2024-07-26,2026-07-16,Active
13332,12010,4506,141,Personal,2025500,7.53,60,2025-10-25,2030-09-29,Closed
13333,12011,1214,140,Home,250200,13.49,240,2024-04-29,2044-01-15,Active
13334,12014,1707,136,Home,348200,10.14,12,2025-07-01,2026-06-26,Default
13335,12015,3203,103,Education,384600,8.8,180,2024-07-05,2039-04-18,Active
13336,12017,4053,135,Personal,561600,13.52,180,2025-09-08,2040-06-21,Active
13337,12019,2815,136,Personal,2246100,14.37,180,2025-03-08,2039-12-20,Closed
13338,12020,4522,127,Home,250500,7.9,60,2025-10-10,2030-09-14,Closed
13339,12021,4748,108,Auto,345100,10.53,240,2024-10-13,2044-06-30,Default
13340,12024,2799,129,Home,476600,7.2,60,2023-06-23,2028-05-27,Closed
13341,12025,1834,132,Auto,575700,14.04,84,2024-10-14,2031-09-08,Active
13342,12026,4023,120,Auto,757600,7.07,240,2024-01-21,2043-10-08,Active
13343,12028,1558,110,Home,756300,10.32,84,2024-08-06,2031-07-01,Closed
13344,12030,2790,118,Auto,273200,14.67,84,2023-07-19,2030-06-12,Active
13345,12032,3869,133,Home,1795900,11.96,24,2023-02-03,2025-01-23,Active
13346,12034,4140,103,Education,589700,13.82,60,2023-06-29,2028-06-02,Active
13347,12036,5901,126,Personal,1972800,8.15,24,2024-07-31,2026-07-21,Active
13348,12038,5077,119,Personal,354300,7.97,180,2024-07-19,2039-05-02,Closed
13349,12039,1188,139,Personal,1012900,10.01,48,2023-06-24,2027-06-03,Default
13350,12042,2375,142,Auto,827500,12.72,36,2025-03-17,2028-03-01,Default
13351,12044,1896,139,Education,1192600,8.39,240,2023-03-16,2042-12-01,Active
13352,12045,4983,102,Education,986500,7.56,12,2025-02-14,2026-02-09,Active
13353,12046,5237,122,Home,2149300,15.29,12,2025-01-06,2026-01-01,Active
13354,12047,3863,126,Education,618700,9.47,240,2025-09-28,2045-06-15,Active
13355,12049,4018,123,Home,771800,12.31,60,2024-10-02,2029-09-06,Active
13356,12050,5490,150,Auto,893500,12.61,24,2025-07-22,2027-07-12,Closed
13357,12052,2916,133,Home,220000,7.33,120,2024-11-13,2034-09-22,Closed
13358,12053,1988,128,Home,2378300,11.81,24,2025-08-21,2027-08-11,Closed
13359,12054,4257,131,Education,398400,8.7,180,2024-06-05,2039-03-19,Active
13360,12055,3307,103,Business,1314300,7.76,60,2025-12-31,2030-12-05,Active
13361,12057,2354,142,Personal,508600,10.37,12,2025-08-24,2026-08-19,Active
13362,12059,3496,103,Auto,1333800,13.74,240,2023-03-20,2042-12-05,Closed
13363,12060,1790,102,Home,788500,15.24,60,2024-11-27,2029-11-01,Closed
13364,12061,3709,147,Auto,286700,11.21,180,2023-07-14,2038-04-26,Closed
13365,12062,5432,129,Education,718200,14.54,12,2023-07-20,2024-07-14,Closed
13366,12063,1490,146,Auto,373300,15.03,36,2025-08-28,2028-08-12,Default
13367,12064,5515,131,Home,600400,10.76,180,2024-03-16,2038-12-28,Active
13368,12065,5708,115,Education,327100,8.24,12,2026-01-17,2027-01-12,Closed
13369,12070,3931,110,Education,1416000,9.64,12,2024-04-20,2025-04-15,Closed
13370,12072,1773,143,Personal,1643500,10.29,84,2023-08-17,2030-07-11,Active
13371,12074,1819,122,Home,109400,10.86,84,2025-08-02,2032-06-26,Active
13372,12076,3573,134,Education,863800,12.48,24,2025-07-30,2027-07-20,Active
13373,12077,1544,137,Personal,448400,12.48,12,2023-11-19,2024-11-13,Active
13374,12081,1779,142,Auto,720400,11.62,180,2025-05-03,2040-02-14,Closed
13375,12082,3116,140,Personal,344600,8.94,48,2025-05-01,2029-04-10,Active
13376,12083,1168,109,Personal,643600,10.09,48,2024-09-08,2028-08-18,Closed
13377,12084,3978,114,Home,443200,10.51,120,2024-11-14,2034-09-23,Active
13378,12086,2899,120,Auto,189100,12.64,240,2023-04-02,2042-12-18,Closed
13379,12087,3152,135,Home,1141400,8.2,60,2023-09-24,2028-08-28,Default
13380,12089,4230,101,Education,951000,9.05,36,2023-12-04,2026-11-18,Active
13381,12090,4859,126,Education,64100,9.41,48,2025-05-26,2029-05-05,Active
13382,12093,1542,116,Auto,1207500,11.41,12,2024-06-24,2025-06-19,Closed
13383,12094,2433,116,Home,153800,13.44,180,2024-12-28,2039-10-11,Closed
13384,12095,3661,142,Education,319100,14.18,120,2025-01-09,2034-11-18,Active
13385,12096,2548,114,Auto,755800,13.31,48,2023-12-02,2027-11-11,Active
13386,12097,5361,125,Personal,419400,13.36,36,2025-10-29,2028-10-13,Active
13387,12098,2405,148,Personal,516000,9.05,240,2023-06-17,2043-03-04,Active
13388,12100,1273,121,Personal,1618400,14.52,120,2023-04-11,2033-02-17,Default
13389,12101,1369,143,Home,488200,7.45,12,2025-01-12,2026-01-07,Closed
13390,12103,2084,115,Education,1765000,11.59,60,2023-12-10,2028-11-13,Closed
13391,12105,5521,102,Home,533400,7.75,24,2024-05-27,2026-05-17,Active
13392,12106,3008,105,Personal,860600,12.11,48,2023-02-11,2027-01-21,Closed
13393,12109,2279,119,Home,457600,7.4,12,2025-08-14,2026-08-09,Active
13394,12111,2373,141,Home,1004000,12.45,120,2025-01-31,2034-12-10,Closed
13395,12112,1738,111,Home,856600,7.29,24,2025-06-29,2027-06-19,Active
13396,12114,4575,128,Home,4930800,8.4,36,2023-12-07,2026-11-21,Active
13397,12115,2301,144,Auto,727300,13.4,120,2025-06-04,2035-04-13,Closed
13398,12117,3517,145,Home,315000,9.57,240,2025-08-24,2045-05-11,Closed
13399,12118,2620,102,Education,2017400,14.52,36,2024-12-21,2027-12-06,Active
13400,12119,4608,133,Auto,134200,7.83,180,2023-10-22,2038-08-04,Active
13401,12121,3473,121,Home,1756300,11.51,48,2023-10-28,2027-10-07,Default
13402,12122,5674,143,Auto,101100,14.87,120,2025-10-04,2035-08-13,Active
13403,12123,5744,128,Personal,269100,10.51,24,2025-06-30,2027-06-20,Active
13404,12127,5655,140,Home,270800,9.79,120,2024-04-09,2034-02-16,Closed
13405,12128,3127,117,Home,521000,15.21,120,2023-05-15,2033-03-23,Active
13406,12129,5636,112,Personal,4219300,10.61,36,2025-03-19,2028-03-03,Active
13407,12130,5575,141,Personal,858000,12.94,240,2024-11-28,2044-08-15,Default
13408,12131,5028,131,Auto,110800,14.82,48,2023-09-05,2027-08-15,Active
13409,12133,2768,125,Home,78800,7.09,120,2024-09-20,2034-07-30,Active
13410,12134,1113,120,Auto,644900,11.84,12,2023-08-07,2024-08-01,Default
13411,12135,3840,144,Home,259200,13.06,84,2023-09-27,2030-08-21,Closed
13412,12136,5157,123,Personal,176700,10.56,48,2023-07-22,2027-07-01,Closed
13413,12137,5610,106,Personal,163500,12.72,36,2024-08-19,2027-08-04,Closed
13414,12139,4532,116,Personal,812900,13.85,60,2025-03-13,2030-02-15,Closed
13415,12140,4076,103,Personal,177500,9.68,120,2023-03-07,2033-01-13,Active
13416,12142,1058,149,Home,774800,9.75,48,2024-04-26,2028-04-05,Active
13417,12144,2757,127,Home,727100,7.75,84,2024-05-19,2031-04-13,Default
13418,12145,1359,111,Home,523700,15.12,48,2023-07-11,2027-06-20,Active
13419,12146,1764,103,Auto,952400,7.28,240,2023-10-08,2043-06-25,Active
13420,12147,1529,123,Home,525500,11.0,240,2025-01-27,2044-10-14,Active
13421,12150,2930,146,Auto,291200,11.53,48,2023-07-05,2027-06-14,Closed
13422,12151,3277,139,Business,449300,8.2,240,2025-04-25,2045-01-10,Active
13423,12152,3972,108,Personal,529100,11.17,240,2023-12-13,2043-08-30,Active
13424,12153,2922,117,Auto,381900,9.51,48,2023-11-18,2027-10-28,Closed
13425,12154,4047,110,Education,1326800,13.82,84,2024-02-09,2031-01-03,Closed
13426,12155,5387,126,Home,1422200,14.0,24,2023-05-13,2025-05-02,Closed
13427,12159,2744,131,Personal,2608200,10.68,84,2025-02-25,2032-01-20,Closed
13428,12160,2447,140,Home,4192800,10.69,180,2025-04-24,2040-02-05,Active
13429,12161,2495,121,Business,622200,7.65,12,2025-10-10,2026-10-05,Active
13430,12164,5186,126,Business,284700,10.04,180,2024-06-19,2039-04-02,Active
13431,12166,3451,132,Business,159000,10.45,24,2025-05-13,2027-05-03,Closed
13432,12167,3246,115,Personal,1061500,10.8,240,2023-08-26,2043-05-13,Closed
13433,12168,2588,127,Business,573100,10.85,120,2024-01-28,2033-12-06,Closed
13434,12171,4735,122,Personal,312100,7.78,60,2025-04-06,2030-03-11,Closed
13435,12174,4378,138,Home,2240200,8.39,84,2024-06-13,2031-05-08,Closed
13436,12175,5160,127,Business,119200,10.69,48,2024-08-08,2028-07-18,Active
13437,12176,4483,119,Home,1798900,10.22,36,2025-07-26,2028-07-10,Active
13438,12177,2117,108,Business,408200,8.21,12,2025-11-18,2026-11-13,Default
13439,12178,1841,142,Home,418800,12.51,120,2024-01-16,2033-11-24,Active
13440,12179,2836,127,Business,1667300,8.0,36,2025-01-10,2027-12-26,Active
13441,12180,2458,137,Home,849000,7.04,12,2023-04-01,2024-03-26,Closed
13442,12181,4675,134,Home,3442800,12.21,180,2025-12-28,2040-10-10,Default
13443,12183,3507,129,Home,190500,7.7,120,2024-03-18,2034-01-25,Default
13444,12184,3102,135,Personal,827600,7.51,24,2023-04-24,2025-04-13,Active
13445,12185,5394,141,Home,509700,7.73,240,2023-03-08,2042-11-23,Closed
13446,12186,5795,124,Auto,545900,14.96,240,2023-02-04,2042-10-22,Active
13447,12188,1335,148,Home,66300,7.9,12,2024-12-26,2025-12-21,Closed
13448,12189,1358,102,Personal,495200,14.13,180,2025-04-17,2040-01-29,Active
13449,12192,4986,140,Personal,2016000,13.6,36,2024-01-17,2027-01-01,Default
13450,12194,1900,147,Personal,481200,14.15,48,2025-09-26,2029-09-05,Default
13451,12196,1807,116,Business,2477100,12.14,60,2025-12-07,2030-11-11,Closed
13452,12199,3113,149,Home,590300,8.32,36,2023-05-23,2026-05-07,Closed
13453,12200,3856,101,Business,1425400,13.55,48,2025-10-11,2029-09-20,Default
13454,12201,5448,135,Business,1389800,11.81,24,2025-04-23,2027-04-13,Active
13455,12202,2228,105,Personal,564800,11.83,12,2023-07-03,2024-06-27,Active
13456,12204,3805,111,Auto,875300,12.17,36,2025-11-29,2028-11-13,Active
13457,12205,5209,125,Personal,368500,8.26,120,2025-03-27,2035-02-03,Closed
13458,12206,5638,108,Business,3656000,9.48,180,2024-09-29,2039-07-13,Active
13459,12207,3033,115,Education,292900,15.44,12,2024-09-29,2025-09-24,Default
13460,12208,4831,139,Personal,546200,14.42,36,2025-10-07,2028-09-21,Active
13461,12210,2436,103,Education,1110600,10.05,84,2023-04-04,2030-02-26,Default
13462,12211,4308,128,Education,5870900,15.39,240,2023-12-22,2043-09-08,Closed
13463,12213,1605,128,Personal,396700,7.59,48,2024-03-10,2028-02-18,Closed
13464,12214,4241,113,Home,873400,9.97,120,2023-09-09,2033-07-18,Closed
13465,12215,3157,106,Business,914500,11.72,24,2023-02-02,2025-01-22,Default
13466,12219,3331,104,Home,1430100,12.28,24,2025-10-06,2027-09-26,Active
13467,12220,4112,137,Home,2468400,13.84,120,2025-07-19,2035-05-28,Closed
13468,12221,2736,134,Personal,2488100,13.26,120,2023-12-19,2033-10-27,Active
13469,12222,3182,105,Auto,4767700,12.85,36,2026-01-02,2028-12-17,Closed
13470,12223,5751,140,Personal,792000,15.28,12,2024-10-30,2025-10-25,Closed
13471,12225,4485,130,Business,770100,12.09,12,2025-09-23,2026-09-18,Closed
13472,12227,4302,141,Personal,2668100,7.06,36,2023-06-17,2026-06-01,Closed
13473,12228,2115,148,Auto,246600,12.24,180,2024-12-02,2039-09-15,Active
13474,12229,5183,111,Education,1196500,13.45,240,2025-05-20,2045-02-04,Closed
13475,12230,4840,131,Personal,214800,14.8,12,2025-11-02,2026-10-28,Active
13476,12232,5807,111,Auto,122300,10.33,60,2025-11-03,2030-10-08,Active
13477,12233,3445,136,Auto,1309800,7.44,120,2025-06-07,2035-04-16,Default
13478,12235,1178,112,Personal,283800,8.08,180,2024-11-27,2039-09-10,Closed
13479,12236,5479,124,Personal,305800,14.72,24,2023-01-24,2025-01-13,Closed
13480,12239,4120,119,Education,682500,15.08,60,2024-07-10,2029-06-14,Closed
13481,12240,5245,135,Home,544000,8.98,180,2024-09-08,2039-06-22,Closed
13482,12242,3529,101,Home,2254600,12.74,84,2025-08-28,2032-07-22,Closed
13483,12243,4315,106,Personal,140400,11.02,180,2023-08-12,2038-05-25,Closed
13484,12244,4690,102,Education,4666800,12.14,84,2023-08-20,2030-07-14,Active
13485,12245,1122,120,Business,259500,7.43,24,2023-06-29,2025-06-18,Closed
13486,12246,3487,142,Business,499900,15.19,120,2025-09-04,2035-07-14,Closed
13487,12248,3663,112,Personal,347100,11.01,24,2025-07-07,2027-06-27,Active
13488,12250,1735,110,Home,464400,13.57,240,2024-05-28,2044-02-13,Active
13489,12251,5446,148,Home,690600,11.39,24,2023-02-03,2025-01-23,Closed
13490,12254,3408,139,Personal,708600,14.28,36,2024-08-05,2027-07-21,Closed
13491,12255,2675,108,Personal,473100,12.38,12,2024-12-31,2025-12-26,Closed
13492,12256,5133,134,Personal,1604700,9.73,120,2024-02-26,2034-01-04,Default
13493,12257,1438,103,Business,768100,11.24,36,2025-09-18,2028-09-02,Closed
13494,12258,1175,149,Home,801600,13.72,84,2024-04-01,2031-02-24,Active
13495,12259,2507,119,Personal,2352700,9.28,12,2023-05-04,2024-04-28,Active
13496,12260,5210,120,Auto,525300,13.69,120,2023-03-08,2033-01-14,Active
13497,12261,4375,150,Home,478800,13.02,12,2025-10-31,2026-10-26,Active
13498,12263,1420,146,Auto,678900,7.07,12,2026-01-10,2027-01-05,Default
13499,12265,5026,139,Personal,480600,14.37,24,2023-07-05,2025-06-24,Active
13500,12270,2224,103,Home,62200,11.43,60,2023-07-15,2028-06-18,Closed
13501,12272,3465,106,Business,1304600,14.88,12,2024-06-18,2025-06-13,Active
13502,12274,1551,147,Personal,1362900,7.09,36,2026-01-04,2028-12-19,Closed
13503,12275,4724,134,Home,489700,14.33,120,2025-08-31,2035-07-10,Closed
13504,12276,5044,118,Auto,1779000,13.55,36,2023-10-11,2026-09-25,Closed
13505,12277,3096,122,Personal,5358300,12.62,120,2024-07-29,2034-06-07,Active
13506,12279,2843,131,Business,522500,12.08,120,2025-05-17,2035-03-26,Active
13507,12280,1484,111,Auto,538000,12.09,60,2024-04-01,2029-03-06,Active
13508,12281,3944,102,Home,233700,14.13,48,2025-08-15,2029-07-25,Closed
13509,12283,3668,124,Home,1836500,15.45,84,2023-12-21,2030-11-14,Active
13510,12284,3389,107,Business,316700,10.93,60,2023-11-13,2028-10-17,Active
13511,12285,2092,107,Personal,762600,11.81,60,2024-05-28,2029-05-02,Active
13512,12286,3418,124,Home,218000,8.54,120,2024-01-08,2033-11-16,Closed
13513,12287,2122,132,Home,100700,10.33,120,2024-07-27,2034-06-05,Closed
13514,12288,3018,147,Home,2203100,8.44,84,2023-08-22,2030-07-16,Active
13515,12289,3212,121,Home,151100,7.09,120,2024-11-25,2034-10-04,Closed
13516,12290,3917,117,Home,1512300,13.15,24,2024-12-27,2026-12-17,Active
13517,12291,1602,132,Personal,349300,9.6,48,2024-03-31,2028-03-10,Active
13518,12292,4147,144,Education,456700,14.4,48,2025-03-27,2029-03-06,Active
13519,12293,2053,125,Personal,789400,11.18,84,2025-01-16,2031-12-11,Active
13520,12294,1523,144,Personal,568300,13.84,36,2025-08-01,2028-07-16,Closed
13521,12296,5214,147,Home,174600,10.6,24,2024-06-20,2026-06-10,Default
13522,12299,1213,133,Education,445600,14.08,84,2025-03-20,2032-02-12,Active
13523,12301,2834,117,Home,1556400,14.28,120,2025-10-22,2035-08-31,Active
13524,12303,4026,133,Personal,279700,10.97,84,2023-03-28,2030-02-19,Active
13525,12306,1760,124,Business,395600,14.93,84,2024-09-15,2031-08-10,Active
13526,12308,3980,138,Home,120100,9.51,24,2024-07-03,2026-06-23,Default
13527,12309,1210,149,Personal,616800,10.18,120,2023-11-30,2033-10-08,Closed
13528,12310,1893,136,Education,282700,11.05,48,2025-04-09,2029-03-19,Default
13529,12311,2243,116,Home,245300,13.36,36,2023-09-08,2026-08-23,Active
13530,12312,5013,125,Personal,258900,10.39,60,2025-11-14,2030-10-19,Default
13531,12313,2979,106,Home,373600,7.71,12,2024-07-07,2025-07-02,Active
13532,12314,4156,127,Education,87000,7.02,48,2023-06-10,2027-05-20,Closed
13533,12316,2404,138,Auto,1040500,14.42,180,2023-03-25,2038-01-05,Closed
13534,12317,5089,111,Education,824000,12.44,84,2023-11-29,2030-10-23,Closed
13535,12318,2116,129,Business,232900,8.45,48,2023-02-10,2027-01-20,Active
13536,12319,2721,130,Home,310300,14.67,240,2023-12-09,2043-08-26,Closed
13537,12321,5176,136,Personal,3257200,13.14,24,2024-05-10,2026-04-30,Active
13538,12322,5534,127,Auto,290000,13.5,60,2024-11-17,2029-10-22,Closed
13539,12323,1234,107,Business,4420500,10.82,24,2025-09-24,2027-09-14,Closed
13540,12325,3054,102,Business,657900,13.4,180,2025-09-15,2040-06-28,Active
13541,12326,1802,109,Auto,595500,12.15,240,2025-05-03,2045-01-18,Closed
13542,12328,1525,124,Business,1353600,13.24,24,2023-03-17,2025-03-06,Active
13543,12330,3001,128,Auto,1963700,9.88,120,2024-12-25,2034-11-03,Active
13544,12331,1422,147,Home,272100,11.55,120,2025-08-20,2035-06-29,Closed
13545,12332,3766,146,Home,288300,7.3,36,2024-09-21,2027-09-06,Active
13546,12333,1229,119,Home,192600,8.38,60,2024-06-02,2029-05-07,Active
13547,12335,4438,115,Auto,1150200,14.28,240,2023-02-18,2042-11-05,Default
13548,12337,1723,102,Personal,1069200,12.58,36,2023-09-19,2026-09-03,Active
13549,12341,2119,149,Business,468600,14.04,36,2023-07-13,2026-06-27,Closed
13550,12342,5268,114,Personal,249300,11.77,24,2024-01-03,2025-12-23,Active
13551,12344,4466,118,Auto,246600,10.67,12,2023-03-01,2024-02-24,Closed
13552,12346,1959,110,Home,2042000,13.93,240,2025-11-27,2045-08-14,Active
13553,12348,5346,106,Auto,434300,7.4,84,2024-05-23,2031-04-17,Active
13554,12350,3834,131,Personal,415500,12.84,180,2023-08-30,2038-06-12,Active
13555,12351,2059,121,Personal,131400,12.18,60,2024-04-02,2029-03-07,Active
13556,12354,1639,123,Personal,62100,7.3,12,2024-01-08,2025-01-02,Closed
13557,12355,3044,117,Auto,104400,9.85,36,2023-07-30,2026-07-14,Active
13558,12356,5819,139,Auto,928200,11.41,84,2023-02-05,2029-12-30,Active
13559,12357,4627,150,Home,992800,7.28,180,2025-08-02,2040-05-15,Active
13560,12358,1240,134,Business,863300,9.62,12,2025-06-24,2026-06-19,Active
13561,12359,3872,107,Auto,357300,7.13,60,2025-01-11,2029-12-16,Default
13562,12360,3203,106,Auto,308300,9.31,120,2025-05-21,2035-03-30,Closed
13563,12361,2172,101,Home,227700,15.31,180,2025-05-23,2040-03-05,Active
13564,12362,1718,118,Home,417500,10.86,12,2025-07-15,2026-07-10,Active
13565,12365,2141,135,Home,1144400,15.07,24,2025-11-18,2027-11-08,Default
13566,12366,5204,143,Auto,1427900,13.84,240,2025-09-13,2045-05-31,Active
13567,12367,1039,147,Auto,2014900,9.23,180,2023-04-16,2038-01-27,Closed
13568,12368,2578,103,Home,42300,14.96,240,2024-06-03,2044-02-19,Closed
13569,12370,1048,101,Personal,637900,9.55,84,2025-12-25,2032-11-18,Active
13570,12371,3395,103,Personal,189700,9.93,120,2024-04-13,2034-02-20,Closed
13571,12376,1936,118,Personal,401500,9.58,240,2023-01-13,2042-09-30,Active
13572,12380,5114,115,Personal,432700,10.76,36,2025-07-28,2028-07-12,Active
13573,12381,4199,114,Home,615700,7.63,84,2023-12-20,2030-11-13,Active
13574,12383,1810,137,Personal,974200,13.94,180,2023-12-28,2038-10-10,Default
13575,12384,2754,117,Auto,1031000,7.7,240,2025-02-21,2044-11-08,Active
13576,12385,1983,128,Business,392500,11.07,24,2023-07-16,2025-07-05,Closed
13577,12386,2084,116,Home,442800,7.59,120,2025-02-16,2034-12-26,Closed
13578,12389,3820,129,Education,86100,12.57,240,2023-04-17,2043-01-02,Closed
13579,12390,4696,119,Education,426600,10.83,180,2025-04-07,2040-01-19,Active
13580,12391,1644,124,Auto,447200,7.01,120,2023-05-30,2033-04-07,Default
13581,12392,4679,120,Home,299800,10.67,60,2025-01-18,2029-12-23,Closed
13582,12396,4308,128,Business,328300,10.09,36,2025-11-23,2028-11-07,Active
13583,12397,4843,121,Auto,585000,14.77,12,2025-02-08,2026-02-03,Closed
13584,12400,2107,123,Business,239300,12.09,12,2024-11-25,2025-11-20,Closed
13585,12403,4360,106,Education,172800,14.03,84,2025-04-17,2032-03-11,Closed
13586,12404,2404,108,Home,297500,8.23,180,2024-11-15,2039-08-29,Active
13587,12405,4386,147,Business,835700,8.07,120,2024-11-20,2034-09-29,Default
13588,12406,1457,111,Personal,6201500,8.55,180,2025-06-23,2040-04-05,Closed
13589,12407,2215,137,Personal,487300,15.02,36,2023-12-11,2026-11-25,Active
13590,12409,1245,110,Personal,193300,7.85,48,2024-07-25,2028-07-04,Closed
13591,12411,4104,117,Personal,526700,11.11,24,2023-09-05,2025-08-25,Active
13592,12412,5357,112,Personal,979900,7.65,60,2024-07-26,2029-06-30,Active
13593,12413,5253,150,Personal,332500,13.45,60,2025-07-24,2030-06-28,Active
13594,12415,2794,117,Business,139900,10.27,36,2025-02-09,2028-01-25,Active
13595,12418,5408,138,Home,1371300,12.2,12,2024-06-03,2025-05-29,Closed
13596,12420,5684,143,Home,1093800,7.61,84,2023-09-05,2030-07-30,Active
13597,12421,1964,126,Education,407000,10.67,84,2024-03-27,2031-02-19,Default
13598,12422,1604,124,Business,325600,8.14,24,2025-08-05,2027-07-26,Default
13599,12425,4495,102,Personal,821200,9.76,180,2026-01-25,2040-11-07,Default
13600,12426,2558,134,Personal,129200,8.61,24,2023-02-19,2025-02-08,Closed
13601,12427,4281,132,Education,517500,11.09,84,2023-04-01,2030-02-23,Closed
13602,12428,2500,149,Business,121000,14.6,12,2023-09-15,2024-09-09,Closed
13603,12430,2916,124,Auto,832500,10.38,60,2023-03-02,2028-02-04,Active
13604,12431,4397,149,Personal,286200,14.68,180,2024-01-09,2038-10-22,Closed
13605,12435,4773,130,Personal,534000,13.59,24,2023-10-31,2025-10-20,Closed
