credit_profile_id,customer_id,credit_score,credit_band,credit_history_years,existing_loans,total_outstanding,last_updated
11834,4834,791,Excellent,4.7,1,132000,2025-03-02
11835,4835,835,Excellent,3.3,1,351000,2025-03-14
11836,4836,615,Fair,8.6,2,430400,2025-10-29
11837,4837,788,Excellent,8.7,1,336700,2025-02-27
11838,4838,704,Good,13.9,0,577800,2025-01-29
11839,4839,718,Good,1.4,1,300200,2025-08-12
11840,4840,781,Excellent,6.7,1,337600,2025-02-22
11841,4841,686,Fair,5.4,2,139000,2025-06-08
11842,4842,676,Fair,9.0,2,467900,2025-10-15
11843,4843,638,Fair,1.1,1,263500,2025-01-09
11844,4844,603,Fair,11.0,1,526900,2025-02-06
11845,4845,643,Fair,7.8,1,275000,2025-09-21
11846,4846,703,Good,10.8,2,300800,2025-03-09
11847,4847,686,Fair,7.3,0,147400,2025-11-04
11848,4848,661,Fair,7.6,1,260000,2025-10-29
11849,4849,664,Fair,13.5,2,1869900,2025-09-30
11850,4850,769,Excellent,4.0,0,56700,2025-01-21
11851,4851,703,Good,4.0,1,199300,2025-02-17
11852,4852,615,Fair,8.8,1,606900,2025-09-22
11853,4853,694,Fair,10.2,1,157600,2025-09-09
11854,4854,736,Good,6.0,0,331300,2025-01-05
11855,4855,762,Excellent,8.3,3,274400,2025-01-06
11856,4856,732,Good,4.2,1,644800,2025-08-18
11857,4857,754,Excellent,2.9,2,240700,2025-02-15
11858,4858,728,Good,4.3,0,68200,2025-04-07
11859,4859,539,Poor,13.8,2,1372000,2025-04-22
11860,4860,678,Fair,12.2,0,267300,2025-07-26
11861,4861,683,Fair,3.0,0,346000,2025-12-23
11862,4862,843,Excellent,1.7,0,199400,2025-05-11
11863,4863,747,Good,2.3,0,348400,2025-06-08
11864,4864,668,Fair,5.1,2,726500,2025-04-13
11865,4865,632,Fair,12.4,0,263300,2025-05-15
11866,4866,664,Fair,5.5,0,148800,2025-01-16
11867,4867,629,Fair,3.6,1,92700,2025-04-02
11868,4868,850,Excellent,6.5,2,863400,2025-08-15
11869,4869,689,Fair,2.7,2,201700,2025-05-23
11870,4870,752,Excellent,7.6,4,493200,2025-09-20
11871,4871,729,Good,10.5,1,559500,2025-12-21
11872,4872,739,Good,6.2,1,244900,2025-04-22
11873,4873,624,Fair,3.4,3,279500,2025-08-28
11874,4874,790,Excellent,7.3,2,303200,2025-07-03
11875,4875,683,Fair,11.7,0,619600,2025-04-08
11876,4876,803,Excellent,2.1,0,144200,2025-05-27
11877,4877,722,Good,2.0,1,249800,2025-07-25
11878,4878,822,Excellent,5.5,1,390500,2025-01-19
11879,4879,735,Good,6.8,2,397800,2025-03-28
11880,4880,676,Fair,4.0,0,524900,2025-09-17
11881,4881,795,Excellent,1.4,1,90700,2025-07-11
11882,4882,700,Good,4.1,0,223600,2025-05-10
11883,4883,730,Good,7.1,2,433200,2025-07-23
11884,4884,697,Fair,2.1,0,93100,2025-01-23
11885,4885,649,Fair,11.0,2,1457800,2025-07-03
11886,4886,678,Fair,8.7,1,74400,2025-04-17
11887,4887,743,Good,7.1,2,108000,2025-03-23
11888,4888,763,Excellent,8.3,3,157800,2025-12-03
11889,4889,539,Poor,10.2,1,142600,2025-06-08
11890,4890,714,Good,14.9,3,471100,2025-11-10
11891,4891,684,Fair,11.9,0,323900,2025-09-25
11892,4892,587,Poor,8.6,1,134700,2025-05-01
11893,4893,754,Excellent,11.8,0,1941300,2025-06-12
11894,4894,825,Excellent,7.7,1,589400,2025-01-04
11895,4895,801,Excellent,5.4,2,379100,2025-10-11
11896,4896,515,Poor,4.7,2,573400,2025-08-18
11897,4897,714,Good,6.6,2,429700,2025-10-16
11898,4898,641,Fair,1.0,0,357700,2025-11-26
11899,4899,656,Fair,3.5,3,472400,2025-07-25
11900,4900,671,Fair,2.8,3,289400,2025-01-05
11901,4901,523,Poor,14.4,1,548700,2025-09-23
11902,4902,536,Poor,1.9,3,322300,2025-06-02
11903,4903,696,Fair,8.0,3,233700,2025-01-17
11904,4904,709,Good,13.9,1,1302900,2025-08-31
11905,4905,675,Fair,9.5,3,323400,2025-07-08
11906,4906,596,Poor,7.9,2,240200,2025-07-31
11907,4907,660,Fair,11.4,2,138500,2025-11-12
11908,4908,798,Excellent,5.9,1,122100,2025-10-16
11909,4909,663,Fair,3.7,1,312000,2025-05-17
11910,4910,652,Fair,12.9,2,216600,2025-06-27
11911,4911,783,Excellent,1.8,2,154100,2025-06-08
11912,4912,674,Fair,12.3,4,961100,2025-06-23
11913,4913,741,Good,2.4,3,766200,2025-08-31
11914,4914,725,Good,9.8,2,122400,2025-04-21
11915,4915,623,Fair,7.7,0,220200,2025-05-12
11916,4916,616,Fair,15.0,2,69600,2025-01-31
11917,4917,589,Poor,6.4,2,192600,2025-01-04
11918,4918,614,Fair,14.4,2,162700,2025-01-18
11919,4919,752,Excellent,6.7,0,259600,2025-12-04
11920,4920,628,Fair,10.5,0,135100,2025-08-20
11921,4921,680,Fair,10.0,2,60800,2025-10-17
11922,4922,669,Fair,2.2,2,182700,2025-02-17
11923,4923,718,Good,11.4,1,931600,2025-03-04
11924,4924,588,Poor,3.9,2,169300,2025-09-27
11925,4925,772,Excellent,6.4,1,1718700,2025-03-31
11926,4926,798,Excellent,12.0,1,141200,2025-03-28
11927,4927,688,Fair,14.2,2,322300,2025-10-16
11928,4928,522,Poor,8.8,2,401200,2025-03-22
11929,4929,626,Fair,8.3,0,117500,2025-06-19
11930,4930,714,Good,8.1,0,67600,2025-06-09
11931,4931,718,Good,12.4,0,797200,2025-04-22
11932,4932,671,Fair,14.9,0,803500,2025-04-09
11933,4933,773,Excellent,9.9,1,1051000,2025-06-20
11934,4934,647,Fair,6.3,1,143600,2025-07-04
11935,4935,764,Excellent,4.1,2,418200,2025-05-23
11936,4936,690,Fair,3.8,0,310700,2025-11-02
11937,4937,648,Fair,13.0,0,274500,2025-08-31
11938,4938,745,Good,14.9,3,212400,2025-03-12
11939,4939,687,Fair,10.8,2,602900,2025-03-04
11940,4940,757,Excellent,14.4,0,3197200,2025-03-11
11941,4941,850,Excellent,5.9,0,384800,2025-05-21
11942,4942,620,Fair,9.8,2,352200,2025-04-14
11943,4943,756,Excellent,8.2,1,166200,2025-05-26
11944,4944,738,Good,7.7,0,549800,2025-06-12
11945,4945,823,Excellent,9.9,1,32800,2025-01-01
11946,4946,759,Excellent,5.3,0,222400,2025-08-04
11947,4947,808,Excellent,10.0,2,416500,2025-05-05
11948,4948,616,Fair,10.4,2,374200,2025-02-05
11949,4949,594,Poor,12.7,1,275200,2025-08-30
11950,4950,619,Fair,11.2,0,57100,2025-07-27
11951,4951,678,Fair,5.5,1,1153500,2025-09-12
11952,4952,794,Excellent,7.3,1,368900,2025-10-29
11953,4953,810,Excellent,2.7,2,293800,2025-09-10
11954,4954,663,Fair,4.6,1,931400,2025-06-14
11955,4955,682,Fair,8.3,2,890600,2025-05-02
11956,4956,602,Fair,2.4,1,247300,2025-03-23
11957,4957,695,Fair,9.0,0,237600,2025-10-27
11958,4958,675,Fair,6.5,1,459300,2025-12-15
11959,4959,675,Fair,1.5,2,911300,2025-11-20
11960,4960,779,Excellent,7.1,1,728600,2025-03-17
11961,4961,720,Good,4.9,3,125800,2025-11-29
11962,4962,592,Poor,1.9,2,112800,2025-11-30
11963,4963,499,Poor,5.1,1,137900,2025-06-28
11964,4964,731,Good,5.1,0,491400,2025-07-21
11965,4965,707,Good,6.0,1,212300,2025-03-27
11966,4966,718,Good,6.1,0,469200,2025-09-22
11967,4967,707,Good,7.0,4,93400,2025-12-03
11968,4968,604,Fair,2.3,0,142500,2025-12-10
11969,4969,676,Fair,1.1,2,466800,2025-03-10
11970,4970,667,Fair,11.3,0,74600,2025-04-16
11971,4971,684,Fair,5.7,2,1488900,2025-03-06
11972,4972,756,Excellent,9.6,2,815200,2025-01-27
11973,4973,647,Fair,5.3,0,1043600,2025-01-06
11974,4974,603,Fair,14.8,2,599200,2025-11-05
11975,4975,790,Excellent,5.4,2,55600,2025-04-27
11976,4976,635,Fair,9.5,1,825000,2025-05-26
11977,4977,776,Excellent,4.1,0,577300,2025-06-13
11978,4978,850,Excellent,8.2,0,221800,2025-04-07
11979,4979,803,Excellent,9.1,1,199800,2025-11-06
11980,4980,740,Good,3.6,2,606000,2025-06-11
11981,4981,675,Fair,2.7,0,72000,2025-10-15
11982,4982,758,Excellent,14.6,0,686100,2025-02-20
11983,4983,688,Fair,13.5,3,168000,2025-05-11
11984,4984,796,Excellent,10.2,0,347800,2025-11-17
11985,4985,738,Good,13.1,1,359100,2025-09-11
11986,4986,718,Good,2.3,4,88800,2025-12-07
11987,4987,694,Fair,11.2,0,70100,2025-01-13
11988,4988,653,Fair,5.0,0,375600,2025-01-08
11989,4989,690,Fair,8.6,1,286600,2025-09-21
11990,4990,712,Good,11.7,0,386000,2025-11-10
11991,4991,671,Fair,1.5,0,120400,2025-12-13
11992,4992,712,Good,10.7,0,659900,2025-12-25
11993,4993,764,Excellent,7.1,0,893200,2025-12-09
11994,4994,711,Good,7.2,3,233900,2025-05-16
11995,4995,650,Fair,13.7,2,106000,2025-11-13
11996,4996,483,Poor,13.0,0,180300,2025-09-05
11997,4997,781,Excellent,1.8,3,389900,2025-07-18
11998,4998,682,Fair,9.7,1,448900,2025-03-17
11999,4999,705,Good,7.1,0,1737400,2025-12-24
12000,5000,731,Good,2.6,0,629300,2025-12-29
12001,5001,731,Good,12.9,0,239000,2025-04-04
12002,5002,747,Good,2.0,0,484100,2025-11-26
12003,5003,766,Excellent,1.4,3,403800,2025-01-18
12004,5004,747,Good,3.8,0,313400,2025-06-21
12005,5005,456,Poor,5.2,1,1340000,2025-05-28
12006,5006,719,Good,1.9,0,170600,2025-01-02
12007,5007,709,Good,10.0,0,515100,2025-01-30
12008,5008,671,Fair,7.1,0,506600,2025-06-21
12009,5009,726,Good,6.8,1,1539600,2025-09-07
12010,5010,692,Fair,3.0,0,46900,2025-02-16
12011,5011,647,Fair,7.1,2,896000,2025-10-26
12012,5012,783,Excellent,6.5,1,110700,2025-01-11
12013,5013,716,Good,6.4,3,75700,2025-10-02
12014,5014,703,Good,4.1,3,127700,2025-01-04
12015,5015,534,Poor,2.3,0,79200,2025-06-15
12016,5016,850,Excellent,4.6,0,872600,2025-07-20
12017,5017,550,Poor,10.3,1,1283500,2025-06-11
12018,5018,729,Good,2.0,0,159100,2025-11-03
12019,5019,743,Good,6.4,1,248600,2025-08-27
12020,5020,813,Excellent,8.2,2,829900,2025-04-14
12021,5021,618,Fair,14.5,2,1349700,2025-12-05
12022,5022,629,Fair,12.8,0,343500,2025-02-06
12023,5023,750,Excellent,13.8,3,202100,2025-08-12
12024,5024,739,Good,12.5,0,83600,2025-02-28
12025,5025,818,Excellent,9.2,4,102000,2025-12-30
12026,5026,772,Excellent,13.1,0,1299500,2025-08-08
12027,5027,665,Fair,8.9,1,103000,2025-12-27
12028,5028,682,Fair,6.0,0,426800,2025-10-01
12029,5029,729,Good,6.2,2,241400,2025-01-25
12030,5030,575,Poor,8.9,3,219900,2025-07-26
12031,5031,732,Good,12.3,2,74200,2025-01-25
12032,5032,738,Good,2.9,1,245700,2025-03-25
12033,5033,629,Fair,1.5,0,1303500,2025-09-05
12034,5034,674,Fair,12.1,0,296900,2025-09-05
12035,5035,541,Poor,10.1,1,499400,2025-02-20
12036,5036,760,Excellent,12.5,0,79900,2025-01-10
12037,5037,721,Good,14.7,0,271100,2025-06-26
12038,5038,592,Poor,4.5,0,253900,2025-05-05
12039,5039,610,Fair,3.7,1,268800,2025-06-15
12040,5040,657,Fair,5.8,1,442100,2025-12-14
12041,5041,754,Excellent,13.3,0,373800,2025-05-06
12042,5042,728,Good,1.2,2,123700,2025-10-29
12043,5043,628,Fair,1.1,0,155400,2025-09-04
12044,5044,646,Fair,4.0,3,300200,2025-03-11
12045,5045,694,Fair,6.3,0,2024400,2025-01-11
12046,5046,630,Fair,5.2,0,152600,2025-03-24
12047,5047,651,Fair,12.5,1,197500,2025-06-09
12048,5048,742,Good,10.7,3,222800,2025-02-27
12049,5049,598,Poor,12.7,0,404200,2025-12-07
12050,5050,679,Fair,6.4,2,713900,2025-03-20
12051,5051,674,Fair,9.3,0,425400,2025-07-04
12052,5052,687,Fair,8.2,2,118000,2025-03-18
12053,5053,710,Good,7.6,1,528500,2025-03-12
12054,5054,736,Good,5.0,2,1175600,2025-04-26
12055,5055,749,Good,10.9,1,312000,2025-07-04
12056,5056,664,Fair,8.3,1,237200,2025-11-19
12057,5057,679,Fair,2.1,1,1451100,2025-01-15
12058,5058,716,Good,1.0,1,92200,2025-12-06
12059,5059,704,Good,1.3,0,338300,2025-01-03
12060,5060,733,Good,2.1,1,411400,2025-02-27
12061,5061,724,Good,6.2,0,391200,2025-10-10
12062,5062,628,Fair,5.3,0,534400,2025-07-07
12063,5063,831,Excellent,3.2,0,104100,2025-09-16
12064,5064,690,Fair,8.2,0,235700,2025-06-24
12065,5065,742,Good,14.6,2,212900,2025-03-06
12066,5066,736,Good,3.2,1,109600,2025-01-11
12067,5067,710,Good,4.5,0,81600,2025-10-08
12068,5068,710,Good,7.5,2,937300,2025-07-10
12069,5069,760,Excellent,10.0,0,347100,2025-01-04
12070,5070,674,Fair,9.4,1,128600,2025-12-05
12071,5071,748,Good,8.3,3,128900,2025-02-23
12072,5072,728,Good,11.3,1,290600,2025-03-01
12073,5073,778,Excellent,12.8,0,680800,2025-06-05
12074,5074,653,Fair,15.0,1,135700,2025-05-18
12075,5075,696,Fair,7.5,1,495600,2025-06-13
12076,5076,626,Fair,14.9,2,1102500,2025-03-21
12077,5077,773,Excellent,11.2,1,489300,2025-11-11
12078,5078,635,Fair,10.2,2,145300,2025-06-22
12079,5079,715,Good,10.0,0,271600,2025-06-28
12080,5080,656,Fair,13.8,0,228900,2025-02-15
12081,5081,776,Excellent,14.3,0,195700,2025-09-13
12082,5082,686,Fair,3.5,0,294200,2025-12-15
12083,5083,739,Good,7.9,0,188200,2025-05-12
12084,5084,609,Fair,14.2,1,128800,2025-06-19
12085,5085,643,Fair,6.3,2,455100,2025-05-16
12086,5086,736,Good,4.3,2,700200,2025-04-15
12087,5087,787,Excellent,2.4,3,759500,2025-10-29
12088,5088,729,Good,9.4,1,119500,2025-01-26
12089,5089,850,Excellent,10.8,0,743300,2025-01-01
12090,5090,749,Good,3.7,1,1258400,2025-09-11
12091,5091,691,Fair,10.4,1,116700,2025-07-30
12092,5092,666,Fair,13.6,0,134200,2025-07-29
12093,5093,826,Excellent,4.4,0,96700,2025-03-31
12094,5094,751,Excellent,2.7,0,111700,2025-02-08
12095,5095,651,Fair,12.7,1,1086000,2025-01-27
12096,5096,641,Fair,13.8,1,132900,2025-07-17
12097,5097,640,Fair,4.0,2,571100,2025-08-18
12098,5098,728,Good,11.1,0,74800,2025-01-16
12099,5099,576,Poor,9.3,2,88000,2025-11-19
12100,5100,652,Fair,4.3,1,146300,2025-01-22
12101,5101,712,Good,12.5,0,506400,2025-03-14
12102,5102,692,Fair,7.6,1,251000,2025-07-03
12103,5103,656,Fair,10.8,1,282000,2025-05-15
12104,5104,742,Good,5.2,1,147700,2025-11-28
12105,5105,742,Good,12.4,1,183400,2025-01-01
12106,5106,674,Fair,4.7,1,107100,2025-07-27
12107,5107,650,Fair,6.1,0,556300,2025-01-14
12108,5108,755,Excellent,6.5,0,410000,2025-08-10
12109,5109,678,Fair,3.9,2,228700,2025-09-01
12110,5110,691,Fair,13.2,1,222100,2025-05-27
12111,5111,749,Good,2.6,1,382900,2025-10-02
12112,5112,607,Fair,8.9,1,705200,2025-03-18
12113,5113,651,Fair,12.4,0,168600,2025-04-18
12114,5114,670,Fair,9.1,0,550800,2025-11-26
12115,5115,833,Excellent,5.6,1,168800,2025-04-21
12116,5116,596,Poor,11.9,0,243700,2025-05-05
12117,5117,693,Fair,8.0,1,251500,2025-04-03
12118,5118,624,Fair,3.3,3,818300,2025-08-25
12119,5119,850,Excellent,5.4,2,193900,2025-09-05
12120,5120,710,Good,9.3,2,47000,2025-05-23
12121,5121,619,Fair,10.2,0,125600,2025-07-28
12122,5122,567,Poor,8.7,1,1726500,2025-11-15
12123,5123,736,Good,4.8,3,67700,2025-01-23
12124,5124,704,Good,9.3,3,55300,2025-01-10
12125,5125,738,Good,5.7,0,621300,2025-09-13
12126,5126,615,Fair,4.1,2,558200,2025-06-26
12127,5127,830,Excellent,14.2,2,215800,2025-09-11
12128,5128,696,Fair,5.4,1,482500,2025-12-18
12129,5129,722,Good,5.7,0,201900,2025-10-17
12130,5130,737,Good,13.6,1,124900,2025-04-05
12131,5131,698,Fair,3.0,1,1385600,2025-10-22
12132,5132,788,Excellent,9.2,0,164200,2025-03-21
12133,5133,650,Fair,12.0,0,89100,2025-08-06
12134,5134,767,Excellent,4.8,1,65800,2025-07-28
12135,5135,790,Excellent,12.8,1,975700,2025-04-10
12136,5136,768,Excellent,11.8,1,350300,2025-01-23
12137,5137,798,Excellent,7.8,1,638700,2025-10-08
12138,5138,635,Fair,2.7,1,1599600,2025-07-16
12139,5139,727,Good,14.6,1,189800,2025-09-04
12140,5140,721,Good,9.7,0,2022300,2025-03-31
12141,5141,696,Fair,8.2,1,268900,2025-09-10
12142,5142,737,Good,13.4,2,320700,2025-01-06
12143,5143,781,Excellent,6.9,0,1055300,2025-01-19
12144,5144,636,Fair,8.9,2,311300,2025-10-02
12145,5145,599,Poor,13.0,1,637000,2025-04-20
12146,5146,675,Fair,6.5,0,194600,2025-04-05
12147,5147,504,Poor,11.8,2,429800,2025-03-28
12148,5148,685,Fair,4.6,0,1058600,2025-01-13
12149,5149,797,Excellent,10.8,0,514900,2025-12-08
12150,5150,583,Poor,8.1,3,207100,2025-07-14
12151,5151,659,Fair,3.3,1,322400,2025-03-17
12152,5152,605,Fair,2.9,1,208200,2025-08-17
12153,5153,720,Good,7.4,1,279700,2025-06-08
12154,5154,738,Good,11.0,1,1164700,2025-11-29
12155,5155,692,Fair,9.4,2,338100,2025-01-23
12156,5156,639,Fair,13.0,4,649900,2025-07-24
12157,5157,704,Good,6.5,1,471000,2025-11-22
12158,5158,783,Excellent,12.8,1,966600,2025-08-28
12159,5159,757,Excellent,1.5,0,117100,2025-11-10
12160,5160,659,Fair,6.1,3,361600,2025-07-14
12161,5161,666,Fair,2.0,0,1595200,2025-07-18
12162,5162,664,Fair,13.9,3,166200,2025-05-18
12163,5163,727,Good,7.7,1,2150500,2025-08-11
12164,5164,586,Poor,5.4,0,140100,2025-11-20
12165,5165,731,Good,7.9,1,234500,2025-11-22
12166,5166,649,Fair,8.5,0,620700,2025-12-04
12167,5167,670,Fair,12.8,2,344000,2025-08-03
12168,5168,635,Fair,8.6,0,48700,2025-01-08
12169,5169,745,Good,7.0,2,433600,2025-08-04
12170,5170,646,Fair,14.5,2,338900,2025-10-11
12171,5171,618,Fair,14.6,0,184300,2025-09-12
12172,5172,647,Fair,1.5,2,239100,2025-11-19
12173,5173,609,Fair,10.9,1,46900,2025-07-24
12174,5174,755,Excellent,6.2,1,183100,2025-06-10
12175,5175,607,Fair,10.5,2,578400,2025-04-24
12176,5176,687,Fair,9.9,1,350500,2025-09-02
12177,5177,641,Fair,5.6,1,745600,2025-12-02
12178,5178,808,Excellent,14.8,1,1598300,2025-07-22
12179,5179,722,Good,6.0,0,142900,2025-08-05
12180,5180,643,Fair,9.8,1,134700,2025-05-25
12181,5181,703,Good,12.4,4,705900,2025-05-14
12182,5182,622,Fair,3.0,2,260900,2025-06-23
12183,5183,740,Good,5.2,3,254600,2025-09-27
12184,5184,703,Good,3.8,1,3421300,2025-06-14
12185,5185,721,Good,11.9,1,922900,2025-04-17
12186,5186,618,Fair,12.2,2,346200,2025-09-05
12187,5187,586,Poor,4.6,2,475700,2025-11-28
12188,5188,565,Poor,1.1,0,363500,2025-12-05
12189,5189,571,Poor,6.9,2,92000,2025-12-07
12190,5190,691,Fair,10.6,1,412300,2025-01-29
12191,5191,834,Excellent,9.7,2,264700,2025-08-08
12192,5192,660,Fair,7.2,0,166400,2025-07-28
12193,5193,647,Fair,5.2,0,212900,2025-02-18
12194,5194,686,Fair,7.6,1,97400,2025-01-02
12195,5195,631,Fair,1.2,1,75100,2025-07-17
12196,5196,594,Poor,2.0,1,160800,2025-03-30
12197,5197,641,Fair,3.3,2,141200,2025-07-30
12198,5198,673,Fair,9.8,1,1691500,2025-03-11
12199,5199,829,Excellent,4.1,1,1061500,2025-07-12
12200,5200,653,Fair,6.9,2,199200,2025-02-15
12201,5201,705,Good,9.7,1,483300,2025-03-04
12202,5202,587,Poor,12.6,2,298300,2025-04-29
12203,5203,742,Good,8.7,1,185900,2025-08-14
12204,5204,635,Fair,3.5,0,128800,2025-12-07
12205,5205,605,Fair,14.3,2,225200,2025-01-27
12206,5206,613,Fair,2.3,2,194300,2025-07-10
12207,5207,642,Fair,6.1,0,260800,2025-10-06
12208,5208,603,Fair,13.9,3,1905900,2025-08-16
12209,5209,712,Good,9.4,0,275900,2025-12-22
12210,5210,609,Fair,10.3,1,97900,2025-08-12
12211,5211,738,Good,5.2,0,250200,2025-10-22
12212,5212,652,Fair,2.1,1,855800,2025-02-27
12213,5213,621,Fair,6.1,2,1879500,2025-10-28
12214,5214,639,Fair,6.6,1,88800,2025-07-28
12215,5215,614,Fair,4.8,0,311900,2025-05-22
12216,5216,692,Fair,4.0,2,414700,2025-05-30
12217,5217,649,Fair,6.0,1,741800,2025-01-17
12218,5218,773,Excellent,10.0,0,256500,2025-08-28
12219,5219,517,Poor,14.3,2,302200,2025-02-07
12220,5220,778,Excellent,10.9,1,205800,2025-12-12
12221,5221,640,Fair,11.9,0,92800,2025-10-14
12222,5222,810,Excellent,5.3,1,702100,2025-04-08
12223,5223,699,Fair,2.5,2,127600,2025-02-27
12224,5224,780,Excellent,5.1,1,73000,2025-12-13
12225,5225,684,Fair,6.6,0,196900,2025-01-17
12226,5226,680,Fair,10.7,2,66200,2025-04-30
12227,5227,619,Fair,14.2,4,208500,2025-01-23
12228,5228,683,Fair,12.3,2,198400,2025-07-29
12229,5229,615,Fair,4.7,0,276300,2025-08-01
12230,5230,704,Good,12.5,3,195200,2025-05-28
12231,5231,702,Good,6.8,1,315400,2025-04-06
12232,5232,681,Fair,3.5,1,1622000,2025-09-17
12233,5233,783,Excellent,7.5,1,31700,2025-03-14
12234,5234,727,Good,8.9,2,1187800,2025-11-27
12235,5235,621,Fair,11.7,0,82200,2025-02-18
12236,5236,733,Good,5.9,1,450400,2025-08-10
12237,5237,761,Excellent,3.1,2,941200,2025-12-31
12238,5238,510,Poor,2.3,2,252300,2025-10-09
12239,5239,609,Fair,2.6,0,360000,2025-02-01
12240,5240,655,Fair,14.3,2,581300,2025-01-28
12241,5241,629,Fair,14.3,1,769500,2025-11-03
12242,5242,738,Good,14.6,0,104600,2025-06-17
12243,5243,624,Fair,5.2,0,437400,2025-02-06
12244,5244,615,Fair,3.7,1,283900,2025-08-22
12245,5245,708,Good,14.7,1,468700,2025-06-28
12246,5246,673,Fair,14.8,0,466300,2025-02-26
12247,5247,774,Excellent,2.1,0,284000,2025-08-21
12248,5248,718,Good,11.5,1,303000,2025-12-02
12249,5249,850,Excellent,5.0,0,488400,2025-03-13
12250,5250,608,Fair,13.7,0,200800,2025-07-14
12251,5251,575,Poor,2.2,2,593600,2025-01-03
12252,5252,793,Excellent,13.4,0,154300,2025-07-21
12253,5253,850,Excellent,1.0,0,1788200,2025-07-10
12254,5254,673,Fair,8.3,1,466000,2025-07-26
12255,5255,666,Fair,5.7,1,377100,2025-04-21
12256,5256,700,Good,7.0,1,180000,2025-12-13
12257,5257,626,Fair,7.1,1,269700,2025-02-20
12258,5258,544,Poor,10.2,0,441700,2025-08-26
12259,5259,708,Good,1.3,1,916400,2025-05-14
12260,5260,691,Fair,10.7,0,106900,2025-10-08
12261,5261,586,Poor,1.3,0,89500,2025-08-14
12262,5262,644,Fair,3.6,1,198100,2025-01-26
12263,5263,585,Poor,9.5,1,208900,2025-08-04
12264,5264,718,Good,2.2,3,201400,2025-03-21
12265,5265,688,Fair,14.9,0,461200,2025-10-19
12266,5266,702,Good,12.0,1,370000,2025-01-21
12267,5267,729,Good,10.9,0,243800,2025-08-10
12268,5268,772,Excellent,4.7,0,1021800,2025-02-18
12269,5269,703,Good,1.7,3,2378700,2025-12-06
12270,5270,736,Good,14.7,2,491100,2025-03-01
12271,5271,826,Excellent,3.1,1,447500,2025-12-28
12272,5272,762,Excellent,12.6,1,321200,2025-08-30
12273,5273,706,Good,3.8,2,109900,2025-01-19
12274,5274,702,Good,6.2,0,731500,2025-03-19
12275,5275,628,Fair,10.7,2,242900,2025-12-22
12276,5276,642,Fair,14.2,0,284800,2025-05-11
12277,5277,683,Fair,1.3,1,339300,2025-08-02
12278,5278,663,Fair,4.7,1,101800,2025-05-08
12279,5279,831,Excellent,11.7,2,981300,2025-04-17
12280,5280,718,Good,3.4,0,639200,2025-06-30
12281,5281,712,Good,2.6,2,143400,2025-07-13
12282,5282,778,Excellent,1.6,2,117300,2025-11-14
12283,5283,704,Good,8.0,0,147700,2025-02-14
12284,5284,669,Fair,11.7,0,146000,2025-02-26
12285,5285,709,Good,14.5,1,109100,2025-12-23
12286,5286,720,Good,4.7,0,398100,2025-07-02
12287,5287,795,Excellent,2.7,0,394200,2025-10-02
12288,5288,588,Poor,6.6,1,97800,2025-11-13
12289,5289,635,Fair,1.8,1,1886000,2025-01-05
12290,5290,685,Fair,5.6,2,121700,2025-06-03
12291,5291,760,Excellent,10.0,0,48600,2025-01-19
12292,5292,749,Good,3.4,0,534300,2025-01-31
12293,5293,698,Fair,9.8,1,296600,2025-05-27
12294,5294,766,Excellent,14.6,0,211700,2025-12-28
12295,5295,639,Fair,13.1,1,339300,2025-12-03
12296,5296,831,Excellent,6.0,1,287400,2025-12-12
12297,5297,627,Fair,6.9,0,562600,2025-05-05
12298,5298,561,Poor,6.9,0,250300,2025-11-24
12299,5299,735,Good,13.0,1,192200,2025-12-26
12300,5300,583,Poor,14.9,5,364400,2025-01-25
12301,5301,652,Fair,12.6,0,612700,2025-06-02
12302,5302,679,Fair,8.8,1,274800,2025-08-25
12303,5303,721,Good,2.4,1,287100,2025-08-02
12304,5304,766,Excellent,14.4,3,961600,2025-05-21
12305,5305,589,Poor,13.0,0,312700,2025-10-25
12306,5306,606,Fair,12.8,0,80600,2025-05-23
12307,5307,850,Excellent,6.5,4,322100,2025-01-23
12308,5308,674,Fair,7.3,2,302100,2025-10-11
12309,5309,567,Poor,2.7,1,378000,2025-04-22
12310,5310,614,Fair,14.1,2,369100,2025-09-26
12311,5311,650,Fair,14.2,0,304300,2025-04-06
12312,5312,690,Fair,4.6,0,402800,2025-11-27
12313,5313,779,Excellent,10.7,2,101100,2025-06-21
12314,5314,813,Excellent,3.8,0,2296100,2025-10-18
12315,5315,628,Fair,6.5,1,320100,2025-10-30
12316,5316,647,Fair,5.2,0,114700,2025-08-23
12317,5317,701,Good,6.5,2,79700,2025-11-02
12318,5318,636,Fair,5.3,1,455200,2025-03-28
12319,5319,779,Excellent,5.8,0,209900,2025-10-23
12320,5320,850,Excellent,12.1,1,392500,2025-11-29
12321,5321,692,Fair,5.2,1,2019800,2025-07-17
12322,5322,715,Good,12.4,0,307100,2025-08-09
12323,5323,646,Fair,9.0,0,798400,2025-10-25
12324,5324,715,Good,11.9,0,124400,2025-05-23
12325,5325,610,Fair,13.9,2,379700,2025-03-01
12326,5326,619,Fair,2.9,2,139300,2025-11-10
12327,5327,554,Poor,5.8,0,105900,2025-10-16
12328,5328,751,Excellent,1.8,1,355700,2025-01-02
12329,5329,794,Excellent,6.7,2,1139600,2025-06-02
12330,5330,767,Excellent,4.3,0,716200,2025-09-11
